Bear,Sex,Age, Date ,General Location,Capture type,Release Site,Handler,Year
G133,Male,Subadult,10/1/08,"Buffalo Fork, Pr-WY",Management,"Mormon Crk, SNF",WYGFD,2008
G133,Male,Subadult,10/21/08,"Clark Fork River, Pr-WY",Management,"Mormon Crk, SNF",WYGFD,2008
G134,Male,Subadult,10/1/08,"Buffalo Fork, Pr-WY",Management,"Mormon Crk, SNF ",WYGFD,2008
G134,Male,subadult,10/6/08,"Sunlight Crk, SNF",Management,On site,WYGFD,2008
G134,Male,subadult,10/22/08,"Clark Fork River, Pr-WY",Management,"Mormon Crk, SNF",WYGFD,2008
443,Male,Adult,10/3/08,"Coyote Crk, YNP",Research,On site,IGBST,2008
567,Male,Adult,10/4/08,"Monument Bay, YNP",Research,On site,IGBST,2008
204,Male,Adult,10/7/08,"Monument Bay, YNP",Research,On site,IGBST,2008
204,Male,adult,10/16/08,"Alluvium Crk, YNP",Research,On site,IGBST,2008
204,Male,adult,10/19/08,"Cub Crk, YNP",Research,On site,IGBST,2008
450,Male,Adult,10/19/08,"Crevice Crk, Pr-MT",Management,"Arnica Crk, YNP",MTFWP,2008
574,Male,Adult,10/16/08,"Monument Bay, YNP",Research,On site,IGBST,2008
599,Male,Adult,10/17/08,"Pacific Crk, BTNF",Management,"Mormon Crk, SNF",WYGFD,2008
520,Male,Adult,10/19/08,"Antelope Crk, YNP",Research,On site,IGBST,2008
520,Male,Adult,10/20/08,"Antelope Crk, YNP",Research,On site,IGBST,2008
211,Male,Adult,10/21/08,"Antelope Crk, YNP",Research,On site,IGBST,2008
600,Male,Subadult,10/22/08,"Stephens Crk, YNP",Management,"Arnica Crk, YNP",MTFWP/YNP,2008
601,Female,Subadult,10/22/08,"Stephens Crk, YNP",Management,"Arnica Crk, YNP",MTFWP/YNP,2008
602,Female,Subadult,10/22/08,"Stephens Crk, YNP",Management,"Arnica Crk, YNP",MTFWP/YNP,2008
265,Female,Adult,10/22/08,"Stephens Crk, YNP",Management,Removed,MTFWP/YNP,2008
514,Male,Adult,10/27/08,"Pacific Crk, BTNF",Management,"Mormon Crk, SNF",WYGFD,2008
545,Male,Adult,4/13/23,"Pat O'Hara Crk, Pr.-WY",Management,"Bear Crk, ST-WY",WYGFD,2007
398,Male,Adult,4/14/07,"Bull Elk Crk, Pr-ID",Management,Removed,IDFG,2007
546,Male,Adult,4/23/23,"Pat O'Hara Crk, Pr-WY",Management,"Long Crk, SNF",WYGFD,2007
323,Male,Adult,4/24/07,"Fairy Crk, YNP",Research,On site,IGBST,2007
323,Male,Adult,5/1/07,"Fairy Crk, YNP",Research,On site,IGBST,2007
547,Male,Subadult,5/1/23,"Madison River, YNP",Research,On site,IGBST,2007
548,Male,Adult,5/2/23,"Madison River, YNP",Research,On site,IGBST,2007
G114,Male,Subadult,5/7/07,"Fairy Crk, YNP",Research,On site,IGBST,2007
G114,Male,Subadult,5/9/07,"White Crk, YNP",Research,On site,IGBST,2007
549,Male,Adult,5/8/07,"Greybull River, Pr-WY",Management,"Fox Crk, SNF",WYGFD,2007
550,Male,Subadult,5/8/07,"W Fork Painter Crk, SNF",Research,On site,WYGFD,2007
G115,Male,Subadult,5/8/07,"White Crk, YNP",Research,On site,IGBST,2007
551,Female,Adult,5/23/07,"Sunlight Crk, SNF",Research,On site,WYGFD,2007
552,Male,Adult,5/13/07,"W Fork Painter Crk, SNF",Research,On site,WYGFD,2007
553,Male,Adult,5/13/07,"Pilot Crk, SNF",Research,On site,WYGFD,2007
G116,Male,Adult,5/14/07,"Deadman Bench, SNF",Research,On site,WYGFD,2007
G116,Male,Adult,5/18/07,"W Fork Painter Crk, SNF",Research,On site,WYGFD,2007
554,Female,Subadult,5/15/07,"Lodgepole Crk, SNF",Research,On site,WYGFD,2007
G117,Male,Adult,5/16/07,"Beam Gulch, SNF",Research,On site,WYGFD,2007
G118,Male,Subadult,5/16/07,"May Reeder Crk, Pr-MT",Management,On site,WS/MTFWP,2007
G119,Male,Adult,5/20/07,"Sunlight Crk, SNF",Research,On site,WYGFD,2007
G119,Male,Adult,5/23/07,"Sunlight Crk, SNF",Research,On site,WYGFD,2007
G108,Male,Subadult,5/23/07,"Clark Fork River, Pr-WY",Management,Removed,WYGFD,2007
555,Female,Adult,6/3/08,"Thumb Crk, YNP",Research,On site,IGBST,2007
556,Male,Subadult,6/3/07,"Amica Crk, YNP",Research,On site,IGBST,2007
556,Male,Subadult,8/15/07,"Warm River, CTNF",Research,On site,IGBST,2007
363,Male,Adult,6/6/07,"Monument Bay, YNP",Research,On site,IGBST,2007
557,Male,Adult,6/15/07,"Flat Mountain Arm, YNP",Research,On site,IGBST,2007
G120,Male,Subadult,6/23/07,"Trout Crk, SNF",Research,On site,WYGFD,2007
558,Female,Subadult,6/25/07,"Trout Crk, SNF",Research,On site,WYGFD,2007
G121,Female,Subadult,6/25/07,"Trout Crk, SNF",Research,On site,WYGFD,2007
539,Female,Subadult,6/28/07,"Lake Gov. Area, YNP",Management,"Quadrant Mountain, YNP",YNP,2007
559,Female,Adult,8/19/07,"Yellowstone River, YNP",Management,Removed,YNP,2007
559,Female,Adult,7/3/07,"Trail Crk, YNP",Research,On site,IGBST,2007
G122,Male,Adult,7/14/07,"North Fork Fish Crk, BTNF",Research,ONorth site,WYGFD,2007
338,Male,Adult,7/18/07,"Bridge Crk, YNP",Research,On site,IGBST,2007
560,Female,Subadult,7/23/07,"Cottonwood Crk, BTNF",Research,On site,WYGFD,2007
561,Female,Subadult,7/29/07,"Fish Crk, BTNF",Research,On site,WYGFD,2007
507,Female,Subadult,8/1/07,"Partridge Crk, CTNF",Research,On site,IGBST,2007
529,Male,Subadult,8/2/07,"Deadhorse Crk, GNF",Research,On site,IGBST,2007
526,Male,Subadult,8/3/07,"squaw Crk, BTNF",Research,On site,WYGFD,2007
562,Male,Adult,8/7/07,"Fish Crk, BTNF",Management,"Sulphur Crk, SNF",WYGFD,2007
179,Female,Adult,8/9/07,"Cottonwood Crk, BTNF",Research,On site,WYGFD,2007
289,Female,Adult,8/13/07,"Deadhorse Crk, GNF",Research,On site,IGBST,2007
G123,Male,Subadult,8/18/07,"Lucky Dog Crk, CTNF",Management,Removed,IDFG/IGBST,2007
502,Female,Adult,8/19/07,"Lucky Dog Crk, CTNF",Management,Removed,IDFG/IGBST,2007
G124,Male,Subadult,8/19/07,"Lucky Dog Crk, CTNF",Management,Removed,IDFG/IGBST,2007
563,Male,Adult,8/26/07,"Reas Crk, CTNF",Research,On site,IGBST,2007
373,Male,Adult,8/28/07,"Bootjack Crk, CTNF",Research,On site,IGBST,2007
564,Male,Adult,9/1/07,"Wagon Crk, BTNF",Management,"Mormon Crk, SNF",WYGFD,2007
565,Male,Adult,9/1/07,"Greybull River, Pr-WY",Management,"Squirrel Crk, CTNF",WYGFD,2007
188,Female,Adult,9/5/07,"Sunlight Crk, SNF",Management,Removed,WYGFD,2007
G125,Male,Subadult,9/5/07,"Sunlight Crk, SNF",Management,Removed,WYGFD,2007
566,Male,Subadult,9/7/07,"Gibbon River, YNP",Research,On site,IGBST,2007
295,Female,Adult,9/8/07,"Gibbon River, YNP",Research,On site,IGBST,2007
567,Male,Adult,9/9/07,"Yellowstone River, YNP",Research,On site,IGBST,2007
568,Male,Adult,9/9/07,"Yellowstone River, YNP",Research,On site,IGBST,2007
569,Female,Adult,9/9/07,"North Fork ShoshoNorthe, Pr-WY",Management,"Blackrock Crk, BTNF",WYGFD,2007
570,Male,Adult,9/11/07,"Yellowstone River, YNP",Research,On site,IGBST,2007
571,Male,Adult,9/11/07,"Yellowstone River, YNP",Research,On site,IGBST,2007
379,Male,Adult,9/25/07,"Thorofare Crk, YNP",Research,On site,IGBST,2007
572,Female,Adult,9/25/07,"North Fork ShoshoNorthe, Pr-WY",Management,"Grassy Crk, CTNF",WYGFD,2007
573,Male,Adult,9/26/07,"Thorofare Crk, YNP",Research,On site,IGBST,2007
574,Male,Subadult,10/10/07,"Flat Mountain Crk, YNP",Research,On site,IGBST,2007
575,Male,Adult,10/13/07,"The Promontory, YNP",Research,On site,IGBST,2007
492,Female,Subadult,10/13/07,"Flat Mountain Crk, YNP",Research,On site,IGBST,2007
576,Female,Adult,10/18/07,"Stephens Crk, YNP",Research,On site,IGBST,2007
576,Female,Adult,10/25/07,"Stephens Crk, YNP",Research,On site,IGBST,2007
577,Female,Adult,10/23/07,"Stephens Crk, YNP",Research,On site,IGBST,2007
Unm,Unk,Subadult,10/23/07,"Stephens Crk, YNP",Research,On site,IGBST,2007
Unm,Unk,Subadult,10/25/07,"Stephens Crk, YNP",Research,On site,IGBST,2007
578,Male,Adult,10/25/07,"Stephens Crk, YNP Stephens Crk, YNP",Research,On site,IGBST,2007
579,Male,Subadult,11/24/07,"Red Lodge, Pr-MT",Management,"Boulder River, GNF",MTFWP,2007
519,Male,Adult,4/30/06,"Wood River, Pr-WY",Management,"Bear Crk, ST-WY",WYGFD,2006
516,Male,Adult,5/2/06,"Blacktail Deer Crk, YNP",Research,On site,IGBST,2006
520,Male,Adult,5/11/06,"Antelope Crk, YNP",Research,On site,IGBST,2006
521,Male,Adult,5/20/06,"Pilgrim Crk, GTNP",Research,On site,IGBST,2006
460,Male,Subadult,5/23/06,"Pelican Bay, GTNP",Research,On site,IGBST,2006
356,Male,Adult,5/31/06,"Brent Crk, SNF",Research,On site,WYGFD,2006
G105,Male,Subadult,6/1/06,"Bull Crk, Pr-WY",Management,"Yellowstone R., BTNF",WYGFD,2006
G106,Female,Subadult,6/1/06,"Bull Crk, Pr-WY",Management,"Yellowstone R., BTNF",WYGFD,2006
522,Female,Adult,6/1/06,"Pacific Crk, GTNP",Research,On site,IGBST,2006
523,Male,Subadult,6/5/06,"Bennett Crk, Pr-WY",Management,"Lost Lake, BTNF",WYGFD,2006
G107,Male,Subadult,6/14/06,"Squaw Crk, Pr-WY",Management,"Boone Crk, CTNF",WYGFD,2006
524,Male,Adult,6/17/06,"Tappan Crk, SNF",Research,On site,WYGFD,2006
525,Female,Adult,6/16/06,"Carter Crk, Pr-WY",Management,"Moccasin Crk, BTNF",WYGFD,2006
389,Male,Adult,6/18/06,"Wapiti Crk, GNF",Research,On site,IGBST,2006
415,Male,Adult,6/19/06,"Sheridan Crk, SNF",Research,On site,WYGFD,2006
526,Male,Subadult,6/22/06,"Pacific Crk, GTNP",Research,On site,IGBST,2006
527,Male,Adult,6/22/06,"Cache Crk, GNF",Research,On site,IGBST,2006
407,Male,Adult,6/24/06,"Burnt Timber Crk, SNF",Research,On site,WYGFD,2006
G108,Male,Subadult,6/25/06,"Clark Fork River, Pr-WY",Management,"Sulfur Crk, SNF",WYGFD,2006
528,Female,Subadult,6/24/06,"Brent Crk, SNF",Research,On site,WYGFD,2006
283,Male,Adult,6/27/06,"Tappan Crk, SNF",Research,On site,WYGFD,2006
283,Male,Adult,6/29/06,"W Fork Painter Crk, SNF",Research,On site,WYGFD,2006
Unm,Male,Cub,7/8/06,"Sixmile Crk, SNF",Management,On site,USFWS/WYGFD,2006
529,Male,Subadult,7/17/06,"Deadhorse Crk, GNF",Research,On site,IGBST,2006
304,Male,Adult,7/20/06,"Wiggins Fork, SNF",Management,"Sulfur Crk, SNF",WYGFD,2006
530,Female,Adult,7/21/06,"Little Rock Crk, SNF",Management,"Cascade Crk, CTNF",WYGFD,2006
531,Female,Adult,7/21/06,"Crow Crk, WRR",Research,On site,WYGFD/WRR,2006
459,Male,Adult,7/24/06,"Crow Crk, WRR",Research,On site,WYGFD/WRR,2006
532,Male,Subadult,7/29/06,"E Fork Wind River, WRR",Research,On site,WYGFD/WRR,2006
532,Male,Subadult,7/29/06,"Crow Crk, WRR",Research,On site,WYGFD/WRR,2006
533,Female,Adult,7/29/06,"Henry's Fork, CTNF",Research,On site,IGBST,2006
534,Male,Subadult,7/30/06,"Deadhorse Crk, GNF",Research,On site,IGBST,2006
239,Male,Adult,8/2/06,"Deadhorse Crk, GNF",Research,On site,IGBST,2006
535,Male,Subadult,8/3/06,"Warm River, CTNF",Research,On site,IGBST,2006
536,Female,Subadult,8/4/06,"Crow Crk, WRR",Research,On site,WYGFD/WRR,2006
537,Female,Adult,8/5/06,"Crow Crk, WRR",Research,On site,WYGFD/WRR,2006
538,Male,Subadult,8/8/06,"Crow Crk, WRR",Research,On site,WYGFD/WRR,2006
141,Male,Adult,8/12/06,"West Yellowstone, Pr-MT",Management,Removed,MTFWP,2006
505,Female,Adult,8/13/06,"Timber Crk, Pr-WY",Management,"Lost Lake, BTNF",WYGFD,2006
G109,Male,Subadult,8/25/06,"Spread Crk, BTNF",Research,On site,WYGFD,2006
539,Female,Subadult,8/29/06,"Yellowstone Lake, YNP",Management,"Charcoal Bay, YNP",YNP/IGBST,2006
205,Female,Adult,9/12/06,"Trout Crk, YNP",Research,On site,IGBST,2006
540,Male,Subadult,9/24/06,"S Fork Shoshone, Pr-WY",Management,"Fox Crk, SNF",WYGFD,2006
541,Female,Adult,9/22/06,"Flat Mountain Crk, YNP",Research,On site,IGBST,2006
472,Female,Adult,9/24/06,"S Fork Shoshone, Pr-WY",Management,"Jackass Crk, CTNF",WYGFD,2006
472,Female,Adult,10/21/06,"Carter Crk, Pr-WY",Management,"Squirrel Crk, CTNF",WYGFD,2006
G110,Male,Cub,9/24/06,"S Fork Shoshone, Pr-WY",Management,"Jackass Crk, CTNF",WYGFD,2006
G110,Male,Cub,10/21/06,"Carter Crk, Pr-WY",Management,"Squirrel Crk, CTNF",WYGFD,2006
G111,Female,Cub,9/24/06,"S Fork Shoshone, Pr-WY",Management,"Jackass Crk, CTNF",WYGFD,2006
G111,Female,Cub,10/21/06,"Carter Crk, Pr-WY",Management,"Squirrel Crk, CTNF",WYGFD,2006
125,Female,Adult,9/25/06,"Antelope Crk, YNP",Research,On site,IGBST,2006
Gi12 Gi13,Male,Subadult,9/27/06,"S Fork Shoshone, Pr-WY",Management,"Sulphur Crk, SNF",WYGFD,2006
G113,Female,Subadult,9/27/06,"S Fork Shoshone, Pr-WY",Management,"Sulphur Crk, SNF",WYGFD,2006
518,Female,Subadult,9/29/06,"Carter Crk, Pr-WY",Management,"Calf Crk, CTNF",WYGFD,2006
542,Male,Adult,10/4/06,"Carter Crk, Pr-WY",Management,"Lost Lake, BTNF",WYGFD,2006
543,Male,Adult,10/5/06,"South Arm, YNP",Research,On site,IGBST,2006
544,Male,Subadult,10/6/06,"Mission Crk, Pr-MT",Management,"Bear Crk, GNF",MTFWP,2006
363,Male,Adult,10/6/06,"Flat Mountain Crk, YNP",Research,On site,IGBST,2006
338,Male,Adult,10/20/06,"Amica Crk, YNP",Research,On site,IGBST,2006
483,Male,adult,5/5/05,"Madison River,YNP",Research,On site,IGBST,2005
484,Male,adult,5/7/05,"Duck cr, YNP",Research,On site,IGBST,2005
485,Female,adult,5/23/05,"Tepee cr, GNF",Research,On site,IGBST,2005
486,F,adult,5/23/05,"Francs Fork, SNF",Research,On site,WYGFD,2005
487,M,adult,5/25/05,"W Fork Timber cr, SNF",Research,On site,WYGFD,2005
488,M,adult,5/26/05,"Lizard cr, GTNP",Research,On site,IGBST,2005
398,M,adult,6/1/05,"Lizard cr, GTNP",Research,On site,IGBST,2005
398,M,Adult,9/21/05,"Lizard cr, GTNP",Research,On site,IGBST,2005
361,M,adult,6/2/05,"Dunior River, Pr-WY",Management,Removed,WYGFD,2005
419,M,subadult,6/15/05,"Island Park, Pr-1D",Management,"Partridge Crk, CTNF",IDFG/IGBST,2005
489,F,adult,6/15/05,"S Fork Shoshone, Pr-WY",Management,"Road Camp Draw, BTNF",WYGFD,2005
489,F,Adult,8/21/05,"Blackrock Crk, BTNF",Research,On site,WYGFD,2005
490,M,adult,6/23/05,"Wapiti Crk, GNF",Research,On site,IGBST,2005
491,F,yearling,6/26/05,"Stevenson Island, YNP",Management,"Charcoal Bay, YNP",YNP/IGBST,2005
492,F,yearling,6/26/05,"Stevenson Island, YNP",Management,"Charcoal Bay, YNP",YNP/IGBST,2005
462,M,adult,6/30/05,"Green River, Pr-WY",Management,Removed,WYGFD,2005
433,M,adult,7/1/05,"Klondike cr, BTNF",Management,"Sunlight Crk, SNF",WYGFD,2005
439,F,adult,7/3/05,"Crow cr, BTNF",Management,"Sunlight Crk, SNF",WYGFD,2005
439,F,Adult,7/30/05,"Francs Fork, SNF",Research,On site,IGBST,2005
474,F,adult,7/6/05,"Lizard cr, GTNP",Research,On site,IGBST,2005
474,F,Adult,9/28/05,"Lizard cr, GTNP",Research,On site,IGBST,2005
493,M,adult,7/6/05,"Wapiti Crk, GNF",Research,On site,IGBST,2005
494,M,Adult,7/6/05,"Pilgrim cr, GTNF",Research,On site,IGBST,2005
494,M,Adult,9/27/05,"Pacific cr, GTNF",Research,On site,IGBST,2005
495,F,adult,7/12/05,"Crow cr, BTNF",Management,"Fox Crk, SNF",WYGFD,2005
496,M,adult,7/14/05,"Francs Fork, SNF",Research,On site,IGBST,2005
497,F,subadult,7/15/05,"Crow cr, BTNF",Management,"S Fork Fish Crk, BTNF",WYGFD,2005
373,M,adult,7/28/05,"Warm River, CTNF",Research,On site,IGBST,2005
227,M,adult,7/30/05,"Warm River, CTNF",Research,On site,IGBST,2005
498,M,adult,8/4/05,"Strawberry cr, BTNF",Management,"Partridge Crk, BTNF",WYGFD,2005
499,F,adult,8/5/05,"Strawberry cr, BTNF",Management,On site,WYGFD,2005
408,M,adult,8/6/05,"Rock cr, BTNF",Management,"Mormon Crk, SNF",WYGFD,2005
500,F,adult,8/15/05,"Dallas Fork, BTNF",Research,On site,WYGFD,2005
500,F,Adult,8/19/05,"Dallas Fork, BTNF",Research,On site,WYGFD,2005
501,F,adult,8/13/05,"Plateau cr, YNP",Research,On site,IGBST,2005
501,F,Adult,8/18/05,"Plateau cr, YNP",Research,On site,IGBST,2005
502,F,subadult,8/19/05,"Harriman State Park, ID",Management,"Snow Crest Crk, CTNF",IGBST/IDFG,2005
502,F,Subadult,10/7/05,"Strong cr, Pr-1D",Management,"Key Springs Crk, CTNF",IDFG,2005
503,F,adult,8/19/05,"Dallas Fork, BTNF",Research,On site,WYGFD,2005
315,F,adult,8/19/05,"Game cr, BTNF",Research,On site,WYGFD,2005
GIOO,M,adult,8/19/05,"S Fork Shoshone, Pr-WY",Management,Removed,WYGFD,2005
504,M,adult,8/20/05,"Green River, BTNF",Management,"Fox Crk, SNF",WYGFD,2005
505,F,adult,8/21/05,"S Fork Shoshone, Pr-WY",Management,"Wiggins Fork, SNF",WYGFD,2005
471,M,adult,8/22/05,"Crow cr, BTNF",Management,Removed,WYGFD,2005
506,M,adult,8/24/05,"Dallas Fork, BTNF ",Research,On site,WYGFD,2005
507,F,subadult,8/25/05,"Buffalo River, CTNF ",Research,On site,IGBST,2005
508,M,yearling,8/27/05,"Blackrock Crk, BTNF ",Research,On site,WYGFD,2005
509,F,adult,8/27/05,"N Fork Spread Crk, BTNF",Research,On site,WYGFD,2005
509,F,Adult,8/30/05,"N Fork Spread Crk, BTNF",Research,On site,WYGFD,2005
Unm,Unk,yearling,8/31/05,"N Fork Spread Crk, BTNF",Research,On site,WYGFD,2005
510,F,yearling,9/1/05,"Grouse Crk, BTNF",Research,On site,WYGFD,2005
511,M,adult,9/1/05,"Dallas Fork, BTNF",Research,On site,WYGFD,2005
399,F,adult,9/9/05,"Bailey Crk, GTNP",Research,On site,IGBST,2005
477,M,adult,9/10/05,"Elk Crk, CTNF",Management,"Snow Crk, CTNF",WS/IDFG,2005
477,M,Adult,9/21/05,"Bailey Crk, GTNP",Research,On site,IGBST,2005
401,M,adult,9/12/05,"Bailey Crk, GTNP",Research,On site,IGBST,2005
460,M,subadult,9/13/05,"Lizard Crk, GTNP",Research,On site,IGBST,2005
287,M,adult,9/13/05,"Cascade Crk, YNP",Research,On site,IGBST,2005
512,M,adult,9/13/05,"Gardner River, YNP",Research,On site,IGBST,2005
513,M,adult,9/17/05,"Line Crk, SNF",Management,"Lost Lake, BTNF",WYGFD,2005
GIOI,F,cub,9/21/05,"Carter Crk, Pr-WY",Management,"Fox Crk, SNF",WYGFD,2005
G102,M,cub,9/21/05,"Carter Crk, Pr-WY",Management,Mortality,WYGFD,2005
281,M,adult,9/24/05,"Cascade Crk, YNP",Research,On site,IGBST,2005
480,M,adult,9/25/05,"Antelope Crk, YNP",Research,On site,IGBST,2005
448,F,subadult,9/25/05,"Arnica Crk, YNP",Research,On site,IGBST,2005
448,F,Subadult,9/27/05,"Arnica Crk, YNP",Research,On site,IGBST,2005
514,M,adult,9/28/05,"Bailey Crk, GTNP",Research,On site,IGBST,2005
515,M,adult,9/28/05,"Arnica Crk, YNP",Research,On site,IGBST,2005
516,M,adult,10/6/05,"Antelope Crk, YNP",Research,On site,IGBST,2005
475,M,Subadult,10/10/05,"Antelope Crk, YNP",Research,On site,IGBST,2005
517,F,adult,10/11/05,"S Fork Shoshone, Pr-WY",Management,"Glade Crk, CTNF",WYGFD,2005
G103,M,cub,10/11/05,"S Fork Shoshone, Pr-WY",Management,"Glade Crk, CTNF",WYGFD,2005
G104,M,cub,10/11/05,"S Fork Shoshone, Pr-WY",Management,"Glade Crk, CTNF",WYGFD,2005
518,F,Subadult,10/15/05,"Carter Crk, Pr-WY",Management,"Fox Crk, SNF",WYGFD,2005
G92,male,adult,4/12/04,Clark's Fork PR-WY,Management,Removed,WYGFD,2004
452,male,subadult,5/20/04,"Cedar Crk, Pr-MT",Management,"Tepee Crk, GNF",MTFWP,2004
453,male,subadult,5/24/04,"Pebble Crk, YNP",Management,On site,YNP/IGBST,2004
454,male,adult,6/2/04,"Mormon Crk, SNF",Research,On site,IGBST,2004
243,male,adult,6/2/04,"Mormon Crk, SNF",Research,On site,IGBST,2004
455,male,adult,6/11/04,"Mormon Crk, SNF",Research,On site,WYGFD,2004
456,male,adult,6/14/04,"Long Crk, SNF",Research,On site,WYGFD,2004
G93,male,yearling,6/23/04,"Deer Crk, Pr-WY",Management,On site,WYGFD,2004
348,male,adult,6/26/04,"Deer Crk, Pr-WY",Management,Removed,WYGFD,2004
451,female,subadult,6/29/04,"N Fork Shoshone, SNF",Management,Removed,WYGFD,2004
399,female,adult,7/15/04,"Pilgrim Crk, GTNP",Research,On site,IGBST,2004
399,female,adult,10/2/04,"Colter Bay, GTNP",Research,On site,IGBST,2004
457,male,adult,7/28/04,"Waynes Crk, SNF",Research,On site,WYGFD,2004
458,female,subadult,8/4/04,"Lodgepole Crk, Pr-WY",Management,"Boone Crk, CTNF",WYGFD,2004
459,male,adult,8/6/04,"E Fork Wind, SNF",Research,On site,WYGFD,2004
372,male,adult,8/9/04,"Paint Crk, SNF",Management,Removed,WYGFD,2004
460,male,subadult,8/11/04,"Lizard Crk, GTNP",Research,On site,IGBST,2004
460,male,subadult,8/17/04,"Lizard Crk, GTNP",Research,On site,IGBST,2004
461,female,adult,8/13/04,"Lizard Crk, GTNP",Research,On site,IGBST,2004
461,female,adult,9/23/04,"Lizard Crk, GTNP",Research,On site,IGBST,2004
462,male,subadult,8/18/04,"Rose Crk, Pr-WY",Management,"Lost Lake, BTNF",WYGFD,2004
273,male,adult,8/19/04,"Reef Crk, SNF",Research,On site,IGBST,2004
463,male,adult,8/27/04,"Gas Crk, SNF",Research,On site,IGBST,2004
464,male,adult,8/27/04,"Wagon Crk, BTNF",Management,"Mormon Crk, SNF",WYGFD,2004
365,female,adult,8/28/04,"Reef Crk, SNF",Research,On site,IGBST,2004
337,female,adult,8/30/04,"Reef Crk, SNF",Research,On site,IGBST,2004
386,female,adult,8/30/04,"Paint Crk, SNF",Management,"Burroughs Crk, SNF",WYGFD,2004
377,male,adult,8/31/04,"Raspberry Crk, BTNF",Management,"Mormon Crk, SNF",WYGFD,2004
465,male,adult,9/2/04,"S Fork Shoshone, Pr-WY",Management,"Lost Lake, BTNF",WYGFD,2004
305,female,adult,9/2/04,"Big Crk, Pr-WY",Management,Removed,WYGFD,2004
G94,male,yearling,9/2/04,"Big Crk, Pr-WY",Management,"Fox Crk, SNF",WYGFD,2004
G95,female,yearling,9/2/04,"Big Crk, Pr-WY",Management,"Fox Crk, SNF",WYGFD,2004
G96,female,yearling,9/2/04,"Pebble Crk, YNP",Management,Removed,YNP,2004
466,male,adult,9/7/04,"Mill Crk, Pr-MT",Management,"Trapper Crk, GNF",WS/MTFWP,2004
467,female,adult,9/9/04,"Togwotee Lodge, BTNF",Management,"Sunlight Crk, SNF",WYGFD,2004
468,male,subadult,9/11/04,"Waterfalls Canyon, GTNP",Research,On site,IGBST,2004
469,male,adult,9/11/04,"Elk Tongue Crk, YNP",Research,On site,IGBST,2004
470,male,adult,9/12/04,"Buffalo Plateau, YNP",Research,On site,IGBST,2004
470,male,adult,9/16/04,"Buffalo Plateau, YNP",Research,On site,IGBST,2004
471,male,adult,9/13/04,"Crow Crk, BTNF",Management,"Mormon Crk, SNF",WYGFD,2004
367,female,adult,9/17/04,"Sage Crk, Pr-WY",Management,"Blackrock Crk, BTNF",WYGFD,2004
472,female,adult,9/19/04,"Sage Crk, Pr-WY",Management,"Jackass Crk, CTNF",WYGFD,2004
473,male,subadult,9/22/04,"S Fork Shoshone, Pr-WY",Management,"Horse Crk, SNF",WYGFD,2004
474,female,adult,9/25/04,"Lizard Crk, GTNP",Research,On site,IGBST,2004
475,male,subadult,9/26/04,"Jasper Crk, YNP",Research,On site,IGBST,2004
475,male,subadult,106/06/04,"Antelope Crk, YNP",Research,On site,IGBST,2004
475,male,subadult,10/10/04,"Jasper Crk, YNP",Research,On site,IGBST,2004
476,female,adult,9/26/04,"S Fork Shoshone, Pr-WY",Management,"Parque Crk, SNF",WYGFD,2004
G97,female,subadult,9/28/04,"Eagle Crk, SNF",Management,Removed,WYGFD,2004
477,male,adult,9/29/04,"Pilgrim Crk, GTNP",Research,On site,IGBST,2004
398,male,adult,10/1/04,"Pilgrim Crk, GTNP",Research,On site,IGBST,2004
